CategoriadeSituacao,Sexo,RendaFamiliar,CorRaca,FaixaEtaria,Turno,CargaHorariaMinimaRegulamentada,InscritoVagas,FatordeEsforcodeCurso,Regiao
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3000,2.25,1.1,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3000,2.25,1.1,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3000,2.25,1.1,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Matutino",3600,2.4,1.16,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3600,2.4,1.16,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3600,12.9,1.15,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3600,6.375,1.16,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,2.4,1,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","30 a 34 anos","Matutino",3600,2.4,1,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","20 a 24 anos","Matutino",3600,2.7,1.15,"Regiao Centro-Oeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3600,2.7,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","25 a 29 anos","Matutino",3600,2.7,1.15,"Regiao Centro-Oeste"
"Evadidos","F","1<RFP<=1.5","Parda","30 a 34 anos","Matutino",3600,7.4,1.15,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,13.4,1.16,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,13.4,1.16,"Regiao Sudeste"
"Evadidos","F","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3600,13.4,1.16,"Regiao Sudeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Matutino",3600,13.4,1.16,"Regiao Sudeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Matutino",3600,2.275,1.14,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,4.95,1.19,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","20 a 24 anos","Matutino",3600,4.95,1.19,"Regiao Centro-Oeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Matutino",3600,8.05,1.15,"Regiao Sudeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","25 a 29 anos","Matutino",3600,21.75,1.16,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Matutino",3600,4.55,1.16,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3600,23.4,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3600,14.25,1.19,"Regiao Nordeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3600,4.825,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","25 a 29 anos","Matutino",3600,13.2,1.15,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3600,14.25,1.19,"Regiao Nordeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",2400,1.4,1.1,"Regiao Centro-Oeste"
"Evadidos","F","NA","Parda","15 a 19 anos","Matutino",3600,8,1.15,"Regiao Nordeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,8,1.15,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","20 a 24 anos","Matutino",3600,15.425,1.16,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","35 a 39 anos","Matutino",2400,1.4,1.1,"Regiao Centro-Oeste"
"Evadidos","F","2.5<RFP<=3.5","Parda","15 a 19 anos","Matutino",3000,4,1.21,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,11.725,1.19,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3000,2.875,1.21,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3600,5.625,1,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Matutino",3000,2.875,1.21,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3000,4.1,1.1,"Regiao Sul"
"Evadidos","M","NA","Parda","50 a 54 anos","Matutino",3600,88.1,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,88.1,1.15,"Regiao Nordeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","35 a 39 anos","Matutino",3600,31.25,1.16,"Regiao Centro-Oeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,2.4,1.16,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","30 a 34 anos","Matutino",3600,2.4,1.16,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,36.425,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,13.1,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,33.1,1.14,"Regiao Nordeste"
"Evadidos","M","RFP>3.5","Parda","45 a 49 anos","Matutino",3600,6.4,1.14,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","40 a 44 anos","Matutino",3600,30.075,1.14,"Regiao Nordeste"
"Evadidos","F","NA","Parda","30 a 34 anos","Matutino",3600,22.05,1.1,"Regiao Nordeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Matutino",3600,22.05,1.1,"Regiao Nordeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,3.6,1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","30 a 34 anos","Matutino",3600,10.175,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,10.175,1.15,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","30 a 34 anos","Matutino",3600,10.175,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","40 a 44 anos","Matutino",3600,10.175,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3600,11.1,1.16,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3600,20.725,1.16,"Regiao Centro-Oeste"
"Evadidos","F","NA","Parda","45 a 49 anos","Matutino",3600,2.4,1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,14.125,1.19,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3600,14.125,1.19,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","20 a 24 anos","Matutino",3600,14.125,1.19,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",2400,4.05,1.1,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3600,20.1,1.16,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","20 a 24 anos","Matutino",3600,38.075,1.16,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,37.275,1.14,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","25 a 29 anos","Matutino",3600,18.225,1.19,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,16.725,1.19,"Regiao Nordeste"
"Evadidos","M","NA","Parda","35 a 39 anos","Matutino",3600,28.8,1.15,"Regiao Nordeste"
"Evadidos","F","RFP>3.5","Parda","20 a 24 anos","Matutino",3600,31.5,1.16,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","25 a 29 anos","Matutino",3600,42.375,1.16,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,18.775,1.15,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3000,5.25,1,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",3600,8.6,1.1,"Regiao Nordeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,8.6,1.1,"Regiao Nordeste"
"Evadidos","M","NA","Parda","40 a 44 anos","Matutino",3600,8.6,1.1,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","30 a 34 anos","Matutino",3600,14.725,1.16,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","20 a 24 anos","Matutino",3600,14.725,1.16,"Regiao Centro-Oeste"
"Evadidos","F","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",2400,4.05,1.1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,56.775,1.19,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",3600,6.4,1.14,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,20.8,1.15,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Matutino",3600,9.025,1.06,"Regiao Sudeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3600,9.025,1.06,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","30 a 34 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","M","RFP>3.5","Parda","40 a 44 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","30 a 34 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","40 a 44 anos","Matutino",3600,3.8,1.15,"Regiao Centro-Oeste"
"Evadidos","M","0<RFP<=0.5","Parda","35 a 39 anos","Matutino",3600,12.525,1.16,"Regiao Nordeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Matutino",3600,3.8,1.15,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,3.8,1.15,"Regiao Centro-Oeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Matutino",3600,3.8,1.15,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","15 a 19 anos","Matutino",3000,10.75,1.1,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","25 a 29 anos","Matutino",3600,9.55,1.14,"Regiao Centro-Oeste"
"Evadidos","F","1<RFP<=1.5","Parda","25 a 29 anos","Matutino",3600,7.375,1.1,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3600,7.375,1.1,"Regiao Nordeste"
"Evadidos","M","1<RFP<=1.5","Parda","20 a 24 anos","Matutino",3600,5.775,1.16,"Regiao Centro-Oeste"
"Evadidos","F","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",3600,20.725,1.15,"Regiao Sudeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,3.6,1,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,13.4,1.15,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",3600,22.325,1.19,"Regiao Norte"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,32.625,1.15,"Regiao Nordeste"
"Evadidos","F","1<RFP<=1.5","Parda","15 a 19 anos","Matutino",3000,10.475,1,"Regiao Sudeste"
"Evadidos","M","RFP>3.5","Parda","20 a 24 anos","Matutino",3600,11.875,1.19,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","30 a 34 anos","Matutino",3600,11.6,1.19,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","Parda","35 a 39 anos","Matutino",3600,1.05,1.15,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","30 a 34 anos","Matutino",3600,21.75,1.16,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","25 a 29 anos","Matutino",3600,21.75,1.16,"Regiao Centro-Oeste"
"Evadidos","F","1.5<RFP<=2.5","Parda","15 a 19 anos","Matutino",3000,4,1.21,"Regiao Sudeste"
"Evadidos","M","NA","Parda","20 a 24 anos","Matutino",3600,8,1.15,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",3600,22.35,1.16,"Regiao Centro-Oeste"
"Evadidos","F","NA","Parda","25 a 29 anos","Matutino",3600,5.725,1.19,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","25 a 29 anos","Matutino",3600,12.725,1.19,"Regiao Nordeste"
"Evadidos","M","NA","Parda","35 a 39 anos","Matutino",3600,12.725,1.19,"Regiao Nordeste"
"Evadidos","M","RFP>3.5","Parda","25 a 29 anos","Matutino",3600,20.1,1.16,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","35 a 39 anos","Matutino",3600,24.975,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","30 a 34 anos","Matutino",3600,3.55,1.16,"Regiao Sul"
"Evadidos","F","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3600,17.225,1.16,"Regiao Nordeste"
"Evadidos","F","0.5<RFP<=1","Parda","20 a 24 anos","Matutino",2400,1.35,1.1,"Regiao Centro-Oeste"
"Evadidos","M","2.5<RFP<=3.5","Parda","20 a 24 anos","Matutino",3600,38.075,1.16,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3000,2.25,1.1,"Regiao Centro-Oeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Matutino",3000,2.25,1.1,"Regiao Centro-Oeste"
"Evadidos","F","NA","Parda","20 a 24 anos","Matutino",3600,23.225,1.14,"Regiao Nordeste"
"Evadidos","M","0.5<RFP<=1","Parda","35 a 39 anos","Matutino",3600,24.6,1.15,"Regiao Nordeste"
"Evadidos","F","NA","Parda","35 a 39 anos","Matutino",2400,1.35,1.1,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","15 a 19 anos","Matutino",3600,6.375,1.16,"Regiao Centro-Oeste"
"Evadidos","M","1.5<RFP<=2.5","Parda","35 a 39 anos","Matutino",3600,3.45,1.19,"Regiao Centro-Oeste"
"Evadidos","M","NA","Parda","50 a 54 anos","Matutino",3600,82.275,1.19,"Regiao Nordeste"
"Evadidos","M","NA","Parda","15 a 19 anos","Matutino",3600,40.05,1.19,"Regiao Nordeste"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",3600,4.525,1.15,"Regiao Sudeste"
"Evadidos","M","0<RFP<=0.5","Parda","15 a 19 anos","Matutino",3600,4.525,1.15,"Regiao Sudeste"
"Evadidos","M","0.5<RFP<=1","Parda","25 a 29 anos","Matutino",3600,22.325,1.19,"Regiao Norte"
"Evadidos","M","0.5<RFP<=1","Parda","15 a 19 anos","Matutino",3600,10.65,1.19,"Regiao Sul"
"Evadidos","M","1<RFP<=1.5","Parda","45 a 49 anos","Matutino",3000,5.325,1.1,"Regiao Sul"
"Evadidos","M","0<RFP<=0.5","Parda","20 a 24 anos","Matutino",3600,12.625,1.16,"Regiao Sul"
"Evadidos","F","NA","Parda","35 a 39 anos","Matutino",3000,2.625,1.21,"Regiao Sul"
"Evadidos","M","1.5<RFP<=2.5","Parda","20 a 24 anos","Matutino",3600,31.25,1.16,"Regiao Centro-Oeste"
"Evadidos","M","1<RFP<=1.5","Parda","25 a 29 anos","Matutino",3600,17.225,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,28.575,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,23.55,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,23.55,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","30 a 34 anos","Matutino",3600,20.8,1.15,"Regiao Nordeste"
"Concluintes","F","0<RFP<=0.5","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,24.6,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","30 a 34 anos","Matutino",3600,15.925,1.19,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,22.175,1.16,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,12.5,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,165.85,1.14,"Regiao Nordeste"
"Concluintes","F","0.5<RFP<=1","NA","20 a 24 anos","Matutino",3000,6.475,1.21,"Regiao Sul"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,9.625,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,24.6,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,11.8,1.19,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","30 a 34 anos","Matutino",3600,29.2,1.15,"Regiao Nordeste"
"Concluintes","M","0<RFP<=0.5","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","35 a 39 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","25 a 29 anos","Matutino",3600,29.2,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,12.525,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,46.4,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,14.975,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","35 a 39 anos","Matutino",3000,28.575,1,"Regiao Sudeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3000,0,1,"Regiao Sudeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,0,1.15,"Regiao Nordeste"
"Concluintes","M","0<RFP<=0.5","NA","25 a 29 anos","Matutino",3600,20.15,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,21.675,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,7.6,1.1,"Regiao Centro-Oeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,16.125,1.1,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","25 a 29 anos","Matutino",3600,2.75,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,20.925,1.19,"Regiao Nordeste"
"Concluintes","M","0<RFP<=0.5","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","M","0<RFP<=0.5","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","F","0.5<RFP<=1","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","F","0<RFP<=0.5","NA","25 a 29 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","20 a 24 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","30 a 34 anos","Matutino",3600,18.95,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3000,44.225,1,"Regiao Sudeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,40.675,1.19,"Regiao Nordeste"
"Concluintes","M","NA","NA","30 a 34 anos","Matutino",3600,12.725,1.19,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,7.6,1.14,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,27.8,1.15,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","20 a 24 anos","Matutino",3600,32,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,75.45,1.14,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,46.275,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,20.55,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,20.55,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,22.175,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,22.175,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,22.175,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,22.175,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,165.85,1.14,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,20.55,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,12.525,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,9.625,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,12.525,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,12.525,1.16,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,12.5,1.15,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","20 a 24 anos","Matutino",3600,1,1.15,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","20 a 24 anos","Matutino",3600,1,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,1,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","30 a 34 anos","Matutino",3600,20.55,1.16,"Regiao Nordeste"
"Concluintes","M","0.5<RFP<=1","NA","25 a 29 anos","Matutino",3600,29.2,1.15,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,12.525,1.16,"Regiao Nordeste"
"Concluintes","F","NA","NA","40 a 44 anos","Matutino",3600,29.175,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","45 a 49 anos","Matutino",3600,29.175,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,29.175,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,9.625,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","25 a 29 anos","Matutino",3600,9.625,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","30 a 34 anos","Matutino",3600,9.625,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","20 a 24 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","F","NA","NA","30 a 34 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","45 a 49 anos","Matutino",3600,32.25,1.1,"Regiao Nordeste"
"Concluintes","M","NA","NA","20 a 24 anos","Matutino",3600,1,1.15,"Regiao Nordeste"
"Concluintes","F","NA","NA","25 a 29 anos","Matutino",3600,25.375,1.1,"Regiao Nordeste"
"Evadidos","M","NA","NA","20 a 24 anos","Matutino",3600,9.175,1.06,"Regiao Sudeste"
"Evadidos","M","NA","NA","30 a 34 anos","Matutino",3000,10.55,1.1,"Regiao Sul"
"Evadidos","M","NA","NA","25 a 29 anos","Matutino",3000,10.55,1.1,"Regiao Sul"
"Evadidos","M","0.5<RFP<=1","NA","15 a 19 anos","Matutino",3600,8,1.15,"Regiao Nordeste"
"Evadidos","M","RFP>3.5","NA","20 a 24 anos","Matutino",3600,15.725,1.1,"Regiao Centro-Oeste"
"Evadidos","F","0.5<RFP<=1","NA","20 a 24 anos","Matutino",3600,15.725,1.1,"Regiao Centro-Oeste"
"Evadidos","M","NA","NA","25 a 29 anos","Matutino",3600,10.95,1.06,"Regiao Sudeste"
"Evadidos","M","NA","NA","30 a 34 anos","Matutino",3600,15.725,1.1,"Regiao Centro-Oeste"
"Evadidos","F","NA","NA","20 a 24 anos","Matutino",3600,4.55,1.06,"Regiao Sudeste"
"Evadidos","F","NA","NA","20 a 24 anos","Matutino",3200,19.7,1.06,"Regiao Nordeste"
"Evadidos","M","2.5<RFP<=3.5","NA","20 a 24 anos","Matutino",3600,15.725,1.1,"Regiao Centro-Oeste"
"Evadidos","M","NA","NA","45 a 49 anos","Matutino",3000,10.55,1.1,"Regiao Sul"
"Evadidos","M","NA","NA","15 a 19 anos","Matutino",3600,14.15,1.15,"Regiao Nordeste"
"Evadidos","M","NA","NA","40 a 44 anos","Matutino",3600,14.975,1.1,"Regiao Nordeste"
"Evadidos","M","NA","NA","15 a 19 anos","Matutino",3600,8.6,1.1,"Regiao Nordeste"
"Evadidos","M","NA","NA","20 a 24 anos","Matutino",3600,9.95,1.06,"Regiao Sudeste"
